DocType: Activity Log,Core,Core
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +79,Set Permissions,Set tilladelser
DocType: DocField,Set non-standard precision for a Float or Currency field,Sæt ikke-standard præcision for en Float eller valuta felt
DocType: Email Account,Ignore attachments over this size,Ignorér vedhæftede filer større end denne størrelse
DocType: Address,Preferred Billing Address,Foretruken faktureringsadresse
apps/dataent/dataent/model/workflow.py +134,Workflow State {0} is not allowed,Workflow State {0} er ikke tilladt
apps/dataent/dataent/database.py +295,Too many writes in one request. Please send smaller requests,Alt for mange skriver i en anmodning. Send venligst mindre anmodninger
apps/dataent/dataent/core/doctype/version/version_view.html +8,Values Changed,Værdier ændret
DocType: Workflow State,arrow-up,arrow-up
DocType: OAuth Bearer Token,Expires In,udløber I
DocType: DocField,Allow on Submit,Tillad på Godkend
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Undtagelsestype
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +606,Pick Columns,Vælg kolonner
DocType: Web Page,Add code as &lt;script&gt;,Føje kode som &lt;script&gt;
DocType: Webhook,Headers,headers
apps/dataent/dataent/integrations/doctype/dropbox_settings/dropbox_settings.js +35,Please enter values for App Access Key and App Secret Key,Indtast værdier for App adgangsnøgle og App Secret Key
DocType: Web Form,Accept Payment,Godkend betaling
apps/dataent/dataent/config/core.py +62,A log of request errors,En log over anmodnings fejl
DocType: Report,Letter Head,Brevhoved
DocType: DocType,Quick Entry,Hurtig indtastning
DocType: Web Form,Button Label,Button Label
DocType: Website Theme,UPPERCASE,STORE BOGSTAVER
apps/dataent/dataent/public/js/dataent/list/list_view.js +849,{0} items selected,{0} varer er valgt
apps/dataent/dataent/email/doctype/email_queue/email_queue_list.js +16,Suspend Sending,Suspend afsendelse
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_layout.html +3,Drag elements from the sidebar to add. Drag them back to trash.,Træk elementer fra indholdsoversigten at tilføje. Trække dem tilbage til papirkurven.
DocType: Workflow State,resize-small,resize-small
DocType: Address,Postal Code,Postnummer
apps/dataent/dataent/core/doctype/communication/communication.js +106,Relink Communication,Sammenkæd igen Kommunikation
apps/dataent/dataent/www/third_party_apps.html +58,No Active Sessions,Ingen aktive sessioner
DocType: Top Bar Item,Right,Højre
DocType: User,User Type,Brugertype
DocType: Prepared Report,Ref Report DocType,Ref Report DocType
apps/dataent/dataent/email/doctype/auto_email_report/auto_email_report.js +65,Click table to edit,Klik tabel for at redigere
DocType: GCalendar Settings,Client ID,Klient-id
DocType: Async Task,Reference Doc,Henvisning Doc
DocType: Communication,Keep a track of all communications,Holde styr på al kommunikation
apps/dataent/dataent/desk/form/save.py +34,Did not save,Ej gemt
DocType: Property Setter,Property,Ejendom
DocType: Email Account,Yandex.Mail,Yandex.Mail
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +366,Chart Type,Diagramtype
DocType: Website Slideshow,"Note: For best results, images must be of the same size and width must be greater than height.","Bemærk: For det bedste resultat, skal billederne være af samme størrelse og bredde skal være større end højden."
DocType: DocType,Auto Name,Auto Navn
apps/dataent/dataent/utils/password_strength.py +125,Avoid sequences like abc or 6543 as they are easy to guess,"Undgå sekvenser som abc eller 6543, da de er nemme at gætte"
apps/dataent/dataent/public/js/dataent/request.js +142,Please try again,Prøv igen
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +63,Option 3,Mulighed 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Redigér
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +229,Permissions can be managed via Setup &gt; Role Permissions Manager,Tilladelser kan styres via Setup&gt; Rolleadministrator
DocType: Website Settings,Chat Operators,Chatoperatører
DocType: Contact Us Settings,Pincode,Pinkode
apps/dataent/dataent/core/doctype/data_import/importer.py +105,Please make sure that there are no empty columns in the file.,"Sørg for, at der ikke er nogen tomme kolonner i filen."
apps/dataent/dataent/utils/oauth.py +184,Please ensure that your profile has an email address,"Sørg for, at din profil har en e-mailadresse"
apps/dataent/dataent/public/js/dataent/model/create_new.js +288,You have unsaved changes in this form. Please save before you continue.,Du har ikke-gemte ændringer i dette skærmbillede. Gem før du fortsætter.
DocType: Address,Telangana,Telangana
apps/dataent/dataent/core/doctype/doctype/doctype.py +549,Default for {0} must be an option,Standard for {0} skal være en mulighed
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategori
DocType: User,User Image,Brugerbillede
apps/dataent/dataent/email/queue.py +341,Emails are muted,E-mails er slået fra
apps/dataent/dataent/config/integrations.py +88,Google Services,Google Services
apps/dataent/dataent/public/js/dataent/form/grid_row_form.js +64,Ctrl + Up,Ctrl + Up
DocType: Website Theme,Heading Style,Overskrift Style
apps/dataent/dataent/utils/data.py +640,1 weeks ago,1 uge siden
DocType: Communication,Error,Fejl
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.js +129,Please setup a message first,Opret venligst en besked først
DocType: Auto Repeat,End Date,Slutdato
DocType: Data Import,Ignore encoding errors,Ignorer kodningsfejl
DocType: Chat Profile,Notifications,underretninger
DocType: DocField,Column Break,Kolonne Break
DocType: Event,Thursday,Torsdag
apps/dataent/dataent/utils/response.py +153,You don't have permission to access this file,Du har ikke tilladelse til at få adgang til denne fil
apps/dataent/dataent/core/doctype/user/user.js +201,Save API Secret: ,Gem API Hemmelighed:
apps/dataent/dataent/model/document.py +746,Cannot link cancelled document: {0},Kan ikke linke annulleret dokument: {0}
apps/dataent/dataent/core/doctype/report/report.py +30,Cannot edit a standard report. Please duplicate and create a new report,Kan ikke redigere en standardrapport. Venligst duplikér og opret en ny rapport
apps/dataent/dataent/contacts/doctype/address/address.py +59,"Company is mandatory, as it is your company address","Selskabet er obligatorisk, da det er din firmaadresse"
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +698,"For example: If you want to include the document ID, use {0}","For eksempel: Hvis du ønsker at inkludere dokumentet id, skal du bruge {0}"
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +600,Select Table Columns for {0},Vælg Tabel Kolonner for {0}
DocType: Custom Field,Options Help,Options Hjælp
DocType: Footer Item,Group Label,Gruppe Label
DocType: Kanban Board,Kanban Board,Kanbantavle
DocType: DocField,Report Hide,Rapporter Skjul
apps/dataent/dataent/public/js/dataent/views/treeview.js +17,Tree view not available for {0},Træ visning ikke tilgængelig for {0}
DocType: DocType,Restrict To Domain,Begræns til domæne
DocType: Domain,Domain,Domæne
DocType: Custom Field,Label Help,Label Hjælp
DocType: Workflow State,star-empty,star-tom
apps/dataent/dataent/utils/password_strength.py +141,Dates are often easy to guess.,Datoer er ofte nemme at gætte.
apps/dataent/dataent/public/js/dataent/form/workflow.js +41,Next actions,Næste handlinger
apps/dataent/dataent/email/doctype/notification/notification.py +68,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Kan ikke redigere standardmeddelelse. For at redigere, skal du deaktivere dette og duplikere det"
DocType: Workflow State,ok,ok
apps/dataent/dataent/public/js/dataent/ui/comment.js +226,Submit Review,Indsend anmeldelse
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Disse værdier vil automatisk blive opdateret i transaktioner, og også vil være nyttigt at begrænse tilladelser for denne bruger om transaktioner, der indeholder disse værdier."
apps/dataent/dataent/twofactor.py +312,Verfication Code,Verfication Code
apps/dataent/dataent/templates/emails/recurring_document_failed.html +10,for generating the recurring,for at generere den tilbagevendende
DocType: Webhook,Webhook Request,Webhook Request
apps/dataent/dataent/model/rename_doc.py +435,** Failed: {0} to {1}: {2},** Mislykket: {0} til {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Kortlægningstype
apps/dataent/dataent/public/js/dataent/ui/upload.html +4,Browse,Gennemse
apps/dataent/dataent/utils/password_strength.py +39,"No need for symbols, digits, or uppercase letters.","Intet behov for symboler, tal eller store bogstaver."
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +56,Add custom field Auto Repeat in the doctype {0},Tilføj brugerdefineret felt Auto Repeat i doktypen {0}
DocType: DocField,Currency,Valuta
apps/dataent/dataent/templates/includes/comments/comments.py +50,View it in your browser,Se den i din browser
apps/dataent/dataent/templates/includes/search_box.html +11,Clear Search,Rense Søg
DocType: Async Task,Running,Løb
DocType: DocType,Track Views,Sporvisninger
apps/dataent/dataent/core/doctype/user/user.js +94,Reset Password,Nulstil adgangskode
apps/dataent/dataent/email/doctype/email_group/email_group.py +102,Please Upgrade to add more than {0} subscribers,Venligst Opgrader for at tilføje flere end {0} abonnenter
DocType: Workflow State,hand-left,hånd-venstre
DocType: Data Import,If you are updating/overwriting already created records.,Hvis du opdaterer / overskriver allerede oprettede poster.
apps/dataent/dataent/core/doctype/doctype/doctype.py +562,Fieldtype {0} for {1} cannot be unique,FieldType {0} for {1} kan ikke være unik
apps/dataent/dataent/public/js/dataent/list/list_filter.js +35,Is Global,Er Global
DocType: Email Account,Use SSL,Brug SSL
DocType: Workflow State,play-circle,play-cirkel
apps/dataent/dataent/public/js/dataent/form/layout.js +502,"Invalid ""depends_on"" expression",Ugyldigt &quot;depends_on&quot; udtryk
apps/dataent/dataent/public/js/dataent/chat.js +1617,Group Name,Gruppe navn
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +82,Select Print Format to Edit,Vælg Print Format til Edit
DocType: Address,Shipping,Forsendelse
DocType: Workflow State,circle-arrow-down,cirkel-pil-ned
apps/dataent/dataent/config/desk.py +38,Private and public Notes.,Private og offentlige Notes.
DocType: DocField,Datetime,Datetime
apps/dataent/dataent/www/feedback.py +45,Expired link,Udgået link
apps/dataent/dataent/templates/includes/login/login.js +187,Not a valid user,Ikke en gyldig bruger
apps/dataent/dataent/templates/includes/comments/comments.html +101,Please enter a valid email address.,Indtast venligst en gyldig e-mail-adresse.
DocType: Workflow State,arrow-right,arrow-ret
DocType: Workflow State,Workflow state represents the current state of a document.,Workflow tilstand repræsenterer den aktuelle tilstand af et dokument.
apps/dataent/dataent/utils/oauth.py +173,Token is missing,Token mangler
apps/dataent/dataent/public/js/dataent/misc/utils.js +526,Note: Changing the Page Name will break previous URL to this page.,"Bemærk: Hvis du ændrer sidenavnet, slettes den tidligere URL til denne side."
apps/dataent/dataent/utils/file_manager.py +257,Removed {0},Fjernet {0}
DocType: SMS Settings,SMS Settings,SMS-indstillinger
DocType: Company History,Highlight,Fremhæv
DocType: OAuth Provider Settings,Force,Kraft
DocType: DocField,Fold,Fold
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +668,Ascending,Stigende
apps/dataent/dataent/printing/doctype/print_format/print_format.py +19,Standard Print Format cannot be updated,Standard Print Format kan ikke opdateres
apps/dataent/dataent/desk/page/setup_wizard/install_fixtures.py +16,Miss,Gå glip af
apps/dataent/dataent/public/js/dataent/model/model.js +585,Please specify,Angiv venligst
DocType: Communication,Bot,Bot
DocType: Help Article,Help Article,Hjælp artikel
DocType: Page,Page Name,Sidenavn
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +206,Help: Field Properties,Help: Field Properties
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +622,Also adding the dependent currency field {0},Tilføj også det afhængige valutafelt {0}
apps/dataent/dataent/core/doctype/file/file.js +27,Unzip,Unzip
apps/dataent/dataent/model/document.py +1081,Incorrect value in row {0}: {1} must be {2} {3},Forkert værdi i række {0}: {1} skal være {2} {3}
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +69,Submitted Document cannot be converted back to draft. Transition row {0},Indsendt Dokument kan ikke konverteres tilbage til at udarbejde. Overgang rækken {0}
apps/dataent/dataent/config/integrations.py +98,Configure your google calendar integration,Konfigurer din Google Kalender-integration
apps/dataent/dataent/desk/reportview.py +228,Deleting {0},Sletning {0}
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_start.html +2,Select an existing format to edit or start a new format.,Vælg en eksisterende format for at redigere eller starte et nyt format.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass begrænset IP-adresse kontrol Hvis Two Factor Auth Enabled
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +40,Created Custom Field {0} in {1},Oprettet Brugerdefineret felt {0} i {1}
DocType: System Settings,Time Zone,Tidszone
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +51,Special Characters are not allowed,Specialtegn er ikke tilladt
DocType: Communication,Relinked,Relinked
DocType: Print Settings,Compact Item Print,Kompakt Item Print
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Omdiriger URL
DocType: SMS Settings,Enter url parameter for receiver nos,Indtast url parameter for receiver nos
apps/dataent/dataent/templates/emails/recurring_document_failed.html +6,and uncheck Disabled in the Auto Repeat document,og fjern markeringen i Deaktiveret i dokumentet Auto Repeat
DocType: Chat Profile,Online,Online
apps/dataent/dataent/email/doctype/email_queue/email_queue.py +26,Only Administrator can delete Email Queue,Kun Administrator kan slette e-mail-kø
apps/dataent/dataent/contacts/doctype/address_template/address_template.py +20,Setting this Address Template as default as there is no other default,"Denne adresseskabelon sættes som standard, da der ikke er nogen anden sat som standard"
DocType: Workflow State,Home,Hjem
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Bruger kan logge ind med e-mail-id eller brugernavn
DocType: Workflow State,question-sign,spørgsmålstegn
apps/dataent/dataent/core/doctype/doctype/doctype.py +158,"Field ""route"" is mandatory for Web Views",Felt &quot;rute&quot; er obligatorisk for Webvisninger
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +220,Insert Column Before {0},Indsæt kolonne inden {0}
DocType: Email Account,Add Signature,Tilføj signatur
apps/dataent/dataent/email/doctype/email_unsubscribe/email_unsubscribe.py +38,Left this conversation,Forladt denne samtale
,Background Jobs,Baggrundsjobs
DocType: ToDo,ToDo,Opgave
DocType: DocField,No Copy,Ingen kopi
DocType: Workflow State,qrcode,QR-code
DocType: Chat Token,IP Address,IP-adresse
DocType: Data Import,Submit after importing,Indsend efter import
apps/dataent/dataent/www/login.html +33,Login with LDAP,Login med LDAP
DocType: Web Form,Breadcrumbs,Rasp
apps/dataent/dataent/core/doctype/doctype/doctype.py +775,If Owner,Hvis ejer
DocType: Data Migration Mapping,Push,Skubbe
DocType: OAuth Authorization Code,Expiration time,udløb tid
DocType: Web Page,Website Sidebar,Website Sidebar
DocType: Web Form,Show Sidebar,Vis Sidebar
apps/dataent/dataent/website/doctype/web_form/web_form.py +130,You need to be logged in to access this {0}.,Du skal være logget ind for at få adgang til denne {0}.
apps/dataent/dataent/public/js/dataent/form/footer/assign_to.js +142,Complete By,Færdiggjort af
apps/dataent/dataent/templates/includes/comments/comments.py +48,{0} by {1},{0} af {1}
apps/dataent/dataent/utils/password_strength.py +198,All-uppercase is almost as easy to guess as all-lowercase.,"All-store bogstaver er næsten lige så let at gætte, da alle-små bogstaver."
DocType: Feedback Trigger,Email Fieldname,E-mail Feltnavn
DocType: Website Settings,Top Bar Items,Top Bar Varer
DocType: Notification,Print Settings,Udskriftsindstillinger
DocType: Page,Yes,Ja
DocType: DocType,Max Attachments,Maks Vedhæftede
apps/dataent/dataent/integrations/doctype/google_maps_settings/google_maps_settings.py +16,Client key is required,Klientnøgle er påkrævet
DocType: Calendar View,End Date Field,Slutdato Field
DocType: Desktop Icon,Page,Side
apps/dataent/dataent/utils/bot.py +145,Could not find {0} in {1},Kunne ikke finde {0} i {1}
apps/dataent/dataent/utils/password_strength.py +189,Names and surnames by themselves are easy to guess.,Navne og efternavne er nemme at gætte.
apps/dataent/dataent/config/website.py +93,Knowledge Base,Knowledge Base
DocType: Workflow State,briefcase,mappe
apps/dataent/dataent/model/document.py +493,Value cannot be changed for {0},Værdi kan ikke ændres for {0}
DocType: Feedback Request,Is Manual,er Manual
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +281,Please find attached {0} #{1},Vedlagt {0} # {1}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Style repræsenterer knap farve: Succes - Grøn, Danger - Rød, Inverse - Sort, Primary - Mørkeblå, Info - Lyseblå, Advarsel - Orange"
apps/dataent/dataent/core/doctype/data_import/log_details.html +6,Row Status,Row Status
DocType: Workflow Transition,Workflow Transition,Workflow Transition
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +54,{0} months ago,{0} måneder siden
apps/dataent/dataent/public/js/dataent/model/model.js +18,Created By,Oprettet af
apps/dataent/dataent/integrations/doctype/dropbox_settings/dropbox_settings.py +312,Dropbox Setup,Dropbox Setup
DocType: Workflow State,resize-horizontal,resize-horisontale
DocType: Chat Message,Content,Indhold
DocType: Data Migration Run,Push Insert,Skub Indsæt
apps/dataent/dataent/public/js/dataent/views/treeview.js +294,Group Node,Gruppe Node
DocType: Communication,Notification,Notifikation
DocType: DocType,Document,Dokument
apps/dataent/dataent/core/doctype/doctype/doctype.py +237,Series {0} already used in {1},Serien {0} allerede anvendes i {1}
apps/dataent/dataent/core/doctype/data_import/importer.py +286,Unsupported File Format,Ikke-understøttet filformat
DocType: DocField,Code,Kode
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Alle mulige Workflow stater og roller arbejdsgangen. Docstatus Valg: 0 er &quot;frelst&quot;, 1 &quot;Indsendte&quot; og 2 &quot;Annulleret&quot;"
DocType: Website Theme,Footer Text Color,Footer Tekstfarve
apps/dataent/dataent/public/js/dataent/model/meta.js +182,Last Modified On,Sidst ændret d.
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +24,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Tilladelser på niveau 0 er Document Level tilladelser, dvs. de er primært for at få adgang til dokumentet."
DocType: Auto Repeat,Print Format,Print Format
apps/dataent/dataent/public/js/dataent/views/file/file_view.js +83,Toggle Grid View,Skift gittervisning
apps/dataent/dataent/integrations/doctype/paypal_settings/paypal_settings.py +122,Invalid payment gateway credentials,Ugyldige betaling gateway legitimationsoplysninger
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"Dette er skabelonfilen, der genereres med kun rækkerne, der har en vis fejl. Du skal bruge denne fil til rettelse og import."
apps/dataent/dataent/config/setup.py +37,Set Permissions on Document Types and Roles,Set Tilladelser om dokumenttyper og roller
DocType: Data Migration Run,Remote ID,Fjern-ID
apps/dataent/dataent/model/meta.py +205,No Label,ingen Label
DocType: System Settings,Use socketio to upload file,Brug socketio til at uploade filen
apps/dataent/dataent/core/doctype/transaction_log/transaction_log.py +23,Indexing broken,Indeksering brudt
apps/dataent/dataent/public/js/dataent/list/list_view.js +273,Refreshing,forfriskende
apps/dataent/dataent/core/report/transaction_log_report/transaction_log_report.py +77,Modified By,Ændret af
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",'Firmahistorie'
apps/dataent/dataent/www/confirm_workflow_action.html +8,This document has been modified after the email was sent.,"Dette dokument er blevet ændret, efter at e-mailen blev sendt."
apps/dataent/dataent/core/doctype/prepared_report/prepared_report.js +34,Show Report,Vis rapport
DocType: Address,Tamil Nadu,Tamil Nadu
DocType: Email Rule,Email Rule,E-mail-regel
apps/dataent/dataent/templates/emails/recurring_document_failed.html +5,"To stop sending repetitive error notifications from the system, we have checked Disabled field in the Auto Repeat document","For at stoppe med at sende gentagne fejlmeddelelser fra systemet, har vi markeret Deaktiveret felt i Auto Repeat-dokumentet"
apps/dataent/dataent/core/doctype/docshare/docshare.py +47,{0} shared this document with everyone,{0} delte dette dokument med alle
apps/dataent/dataent/desk/page/activity/activity_row.html +17,Commented on {0}: {1},Kommenterede den {0}: {1}
apps/dataent/dataent/templates/pages/integrations/braintree_checkout.py +33,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Ligner nogen har sendt dig til en ufuldstændig webadresse. Spørg dem om at se på det.
apps/dataent/dataent/public/js/dataent/ui/toolbar/search.js +361,<p>No results found for '</p>,<p> Ingen resultater fundet for &#39; </p>
apps/dataent/dataent/templates/pages/integrations/stripe_checkout.html +51,Your payment has been successfully registered.,Din betaling er blevet registreret.
DocType: Stripe Settings,Secret Key,Secret Key
apps/dataent/dataent/public/js/dataent/views/translation_manager.js +11,Translate {0},Oversæt {0}
DocType: Notification,Send alert if this field's value changes,"Send besked, hvis denne feltets værdiændringer"
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +108,Select a DocType to make a new format,Vælg en DocType at lave et nyt format
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +85,'Recipients' not specified,&#39;Modtagere&#39; er ikke angivet
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +46,just now,lige nu
apps/dataent/dataent/public/js/dataent/ui/filters/edit_filter.html +28,Apply,Ansøg
DocType: Footer Item,Policy,Politik
apps/dataent/dataent/integrations/utils.py +80,{0} Settings not found,{0} Indstillinger ikke fundet
DocType: Module Def,Module Def,Modul Def
DocType: Chat Profile,Busy,Travl
DocType: Data Migration Plan,Data Migration Plan,Data Migrationsplan
apps/dataent/dataent/core/doctype/communication/communication.js +61,Reply,Svar
apps/dataent/dataent/config/core.py +22,Pages in Desk (place holders),Sider i Desk (pladsholdere)
DocType: DocField,Collapsible Depends On,Sammenklappelig Afhænger On
DocType: Print Style,Print Style Name,Udskriv stilnavn
apps/dataent/dataent/website/doctype/blog_post/templates/blog_post.html +12,By,Ved
DocType: Print Settings,Allow page break inside tables,Tillad sideskift inde i tabeller
DocType: Email Account,SMTP Server,SMTP-server
DocType: Print Format,Print Format Help,Print Format Hjælp
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +822,With Groups,Med grupper
DocType: DocType,Beta,Beta
apps/dataent/dataent/public/js/dataent/ui/toolbar/modules_select.js +27,Limit icon choices for all users.,Begræns ikon valg for alle brugere.
apps/dataent/dataent/core/doctype/deleted_document/deleted_document.py +24,restored {0} as {1},restaureret {0} som {1}
apps/dataent/dataent/core/doctype/data_import/exporter.py +72,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Hvis du opdaterer, skal du vælge &quot;Overskriv&quot; vil ellers eksisterende rækker ikke slettes."
DocType: DocField,Translatable,oversætbare
DocType: Event,Every Month,Hver måned
DocType: Letter Head,Letter Head in HTML,Brevhoved i HTML
DocType: Web Form,Web Form,Web Form
apps/dataent/dataent/public/js/dataent/form/controls/date.js +128,Date {0} must be in format: {1},Dato {0} skal være i format: {1}
DocType: About Us Settings,Org History Heading,Org History Overskrift
apps/dataent/dataent/core/doctype/user/user.py +483,Sorry. You have reached the maximum user limit for your subscription. You can either disable an existing user or buy a higher subscription plan.,Undskyld. Du har nået det maksimale brugeren grænse for dit abonnement. Du kan enten deaktivere en eksisterende bruger eller købe en højere abonnement.
DocType: Print Settings,Allow Print for Cancelled,Tillad Print til Annulleret
DocType: Communication,Integrations can use this field to set email delivery status,Integrationer kan bruge dette felt til at indstille e-mail-leveringsstatus
DocType: Web Form,Web Page Link Text,Hjemmeside Link-tekst
DocType: Page,System Page,System side
apps/dataent/dataent/config/setup.py +195,"Set default format, page size, print style etc.","Sæt standard format, side størrelse, print stil etc."
apps/dataent/dataent/public/js/dataent/form/grid_row_form.js +64,ESC,ESC
apps/dataent/dataent/modules/utils.py +73,Customizations for <b>{0}</b> exported to:<br>{1},Tilpasninger til <b>{0}</b> eksporteres til: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Medtag Søg i Top Bar
DocType: GSuite Settings,Allow GSuite access,Tillad GSuite adgang
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Navngivning
DocType: Event,Every Year,Hvert år
apps/dataent/dataent/core/doctype/data_import/data_import.js +201,Select All,Vælg alt
apps/dataent/dataent/config/setup.py +247,Custom Translations,Brugerdefinerede Oversættelser
apps/dataent/dataent/public/js/dataent/socketio_client.js +46,Progress,Fremskridt
apps/dataent/dataent/public/js/dataent/form/workflow.js +34, by Role ,efter rolle
apps/dataent/dataent/public/js/dataent/form/save.js +157,Missing Fields,manglende felter
apps/dataent/dataent/core/doctype/doctype/doctype.py +222,Invalid fieldname '{0}' in autoname,Ugyldigt feltnavn &#39;{0}&#39; i autoname
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +136,Search in a document type,Søg i en dokumenttype
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +261,Allow field to remain editable even after submission,Tillad felt forbliver redigerbare selv efter indsendelse
DocType: Custom DocPerm,Role and Level,Rolle og niveau
DocType: File,Thumbnail URL,Thumbnail URL
apps/dataent/dataent/desk/moduleview.py +37,Custom Reports,Tilpassede rapporter
DocType: Website Script,Website Script,Website Script
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,"Hvis du ikke bruger eget publiceret Google Apps Script-webapp, kan du bruge standard https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec"
apps/dataent/dataent/config/setup.py +200,Customized HTML Templates for printing transactions.,Tilpassede HTML-skabeloner til udskrivning af transaktioner.
apps/dataent/dataent/public/js/dataent/form/print.js +308,Orientation,Orientering
DocType: Workflow,Is Active,Er Aktiv
apps/dataent/dataent/desk/form/utils.py +114,No further records,Ikke flere poster
DocType: DocField,Long Text,Lang tekst
DocType: Workflow State,Primary,Primær
apps/dataent/dataent/core/doctype/data_import/importer.py +76,Please do not change the rows above {0},Du må ikke ændre rækkerne ovenfor {0}
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Gå til denne webadresse efter at have udfyldt formularen (kun for gæstebrugere)
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +107,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Mere information
DocType: Data Migration Mapping,Field Maps,Feltkort
DocType: Desktop Icon,Desktop Icon,Skrivebordsikon
apps/dataent/dataent/templates/pages/integrations/payment-success.html +11,Your payment was successfully accepted,Din betaling blev succesfuldt accepteret
apps/dataent/dataent/public/js/dataent/views/pageview.js +112,Sorry! You are not permitted to view this page.,Undskyld! Du har ikke tilladelse til at se denne side.
apps/dataent/dataent/public/js/dataent/views/reports/reportview_footer.html +16,Tip:  Double click cell to edit,Tip: Dobbeltklik celle for at redigere
DocType: Workflow State,bell,klokke
apps/dataent/dataent/public/js/dataent/form/templates/set_sharing.html +39,Share this document with,Del dette dokument med
apps/dataent/dataent/utils/nestedset.py +246,{0} {1} cannot be a leaf node as it has children,"{0} {1} kan ikke være en undernode, da den har undernoder"
DocType: Communication,Info,Info
apps/dataent/dataent/public/js/dataent/views/communication.js +395,Add Attachment,Tilføj vedhæftet fil
DocType: Auto Repeat,Series,Nummerserie
DocType: Data Migration Mapping,Sync,Synkronisere
apps/dataent/dataent/integrations/doctype/social_login_key/social_login_key.py +34,Please enter Client Secret before social login is enabled,"Indtast venligst Client Secret, før social login er aktiveret"
DocType: Communication,Email,E-mail
apps/dataent/dataent/templates/includes/contact.js +34,Thank you for your message,Tak for din besked
apps/dataent/dataent/public/js/dataent/views/communication.js +89,Send Read Receipt,Send Læs Kvittering
DocType: Stripe Settings,Stripe Settings,Stripe-indstillinger
DocType: Data Migration Mapping,Data Migration Mapping,Data Migration Kortlægning
apps/dataent/dataent/www/login.py +89,Invalid Login Token,Ugyldig login Token
apps/dataent/dataent/public/js/dataent/chat.js +214,Discard,Kassér
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +49,1 hour ago,1 time siden
DocType: Website Settings,Home Page,Hjemmeside
DocType: Error Snapshot,Parent Error Snapshot,Parent Fejl Snapshot
DocType: Prepared Report,Filters,Filtre
DocType: Workflow State,share-alt,aktie-alt
